小水萝卜,0.90,1.00,1.10,普通,斤,2021-06-05
土豆,0.70,0.80,0.90,\冀,斤,2021-06-05
新土豆（黄心）,0.80,1.00,1.20,鲁,斤,2021-06-05
精品豆腐泡,5.00,5.00,5.00,豆制品,袋,2021-06-04
白玉内酯豆腐,2.50,2.50,2.50,豆制品,盒,2021-06-04
香香内脂豆腐,1.50,1.50,1.50,豆制品,盒,2021-06-04
鲤鱼,12.00,12.00,12.00,750g-1000g,斤,2021-06-04
鲤鱼,12.00,12.00,12.00,>1000g,斤,2021-06-04
草鱼,13.00,13.00,13.00,750g-1000g,斤,2021-06-04
草鱼,13.00,13.00,13.00,>1000g,斤,2021-06-04
鲫鱼,16.00,16.00,16.00,200g-250g,斤,2021-06-04
鲫鱼,17.00,17.00,17.00,350g-400g,斤,2021-06-04
胖头鱼,15.00,15.00,15.00,>2000g,斤,2021-06-04
武昌鱼,12.00,12.50,13.00,700g左右,斤,2021-06-04
鲢鱼,5.00,5.50,6.00,1000-1500g,斤,2021-06-04
桂鱼,65.00,67.00,69.00,中桂,斤,2021-06-04
嘎鱼,24.00,24.50,25.00,<100g,斤,2021-06-04
淡水鲈鱼,25.00,25.00,25.00,活,斤,2021-06-04
海鲈鱼,26.00,27.00,28.00,活,斤,2021-06-04
白虾,42.00,43.50,45.00,活,斤,2021-06-04
小龙虾,17.00,17.50,18.00,活,斤,2021-06-04
茄子,0.80,1.00,1.20,冀,斤,2021-06-03
长茄,0.70,0.95,1.20,辽,斤,2021-06-03
扁豆,2.00,2.50,3.00,冀\鲁聊城,斤,2021-06-02
豇豆,2.00,2.50,3.00,鲁\京,斤,2021-06-02
白不老,2.00,2.10,2.20,滇|鲁,斤,2021-06-02
锅里变架豆,1.50,1.75,2.00,普通,斤,2021-06-02
油豆,2.50,3.00,3.50,鲁,斤,2021-06-02
毛豆,3.50,4.00,4.50,普通,斤,2021-06-02
豌豆,1.00,1.15,1.30,普通,斤,2021-06-02
蚕豆,1.20,1.30,1.40,普通,斤,2021-06-02
荷兰豆,5.00,5.50,6.00,冀\云,斤,2021-06-02
玉米,1.50,1.65,1.80,普通,斤,2021-06-02
花生,4.50,5.00,5.50,广东\海南,斤,2021-06-02
苦瓜,1.60,1.80,2.00,鲁,斤,2021-06-02
丝瓜,1.60,1.90,2.20,豫\鲁,斤,2021-06-02
丝瓜,3.00,3.40,3.80,短,斤,2021-06-02
瓠子,1.80,1.90,2.00,普通,斤,2021-06-02
西葫芦,0.70,0.85,1.00,滇/鲁,斤,2021-06-02
佛手瓜,2.50,2.75,3.00,普通,斤,2021-06-02
金丝南瓜,0.80,0.90,1.00,琼,斤,2021-06-02
南北瓜,0.90,0.95,1.00,桂,斤,2021-06-02
尖椒,1.20,1.50,1.80,冀晋/鲁新,斤,2021-06-02
生鸭蛋,5.50,6.00,6.50,蛋类,斤,2021-06-04
熟鸭蛋,5.80,6.65,7.50,蛋类,斤,2021-06-04
松花蛋,6.00,7.00,8.00,蛋类,斤,2021-06-04
鹅蛋,12.00,12.50,13.00,蛋类,斤,2021-06-04
鹌鹑蛋,5.50,6.00,6.50,蛋类,斤,2021-06-04
柴鸡蛋,4.70,7.35,10.00,蛋类,斤,2021-06-04
乌鸡蛋,7.80,8.15,8.50,蛋类,斤,2021-06-04
鸵鸟蛋,100.00,110.00,120.00,蛋类,个,2021-06-04
鸽子蛋,2.50,2.55,2.60,蛋类,个,2021-06-04
北豆腐（屉）,1.60,1.60,1.60,豆制品,斤,2021-06-04
南豆腐（屉）,1.80,1.80,1.80,豆制品,斤,2021-06-04
白玉北豆腐,4.00,4.00,4.00,豆制品,盒,2021-06-04
香香北豆腐,3.00,3.00,3.00,豆制品,盒,2021-06-04
白玉南豆腐,5.50,5.50,5.50,豆制品,盒,2021-06-04
豆腐丝,5.00,5.00,5.00,豆制品,斤,2021-06-04
精品豆腐丝,6.00,6.00,6.00,豆制品,袋,2021-06-04
豆腐皮,5.50,5.50,5.50,豆制品,斤,2021-06-04
豆腐干,4.50,4.50,4.50,豆制品,斤,2021-06-04
精品豆腐干,5.00,5.00,5.00,豆制品,袋,2021-06-04
豆腐泡,5.50,5.50,5.50,豆制品,斤,2021-06-04
皇冠梨（标箱）,2.00,2.25,2.50,梨类,斤,2021-06-03
丰水梨,2.50,2.75,3.00,梨类,斤,2021-06-03
酥梨,1.50,1.65,1.80,梨类,斤,2021-06-03
库尔勒香梨,3.00,3.50,4.00,梨类,斤,2021-06-03
红香酥梨系列,1.50,1.75,2.00,梨类,斤,2021-06-03
红啤梨,3.00,3.25,3.50,梨类,斤,2021-06-03
蜜梨,2.00,2.50,3.00,梨类,斤,2021-06-03
耙耙柑、丑橘,2.00,2.50,3.00,柑橘类,斤,2021-06-03
鄂、湘、川脐橙,1.50,2.10,2.70,柑橘类,斤,2021-06-03
沃柑,3.50,4.00,4.50,柑橘类,斤,2021-06-03
金桔,5.00,6.00,7.00,柑橘类,斤,2021-06-03
伦晚,1.80,2.40,3.00,柑橘类,斤,2021-06-03
油桃,2.00,3.50,5.00,桃李杏类,斤,2021-06-03
蟠桃,4.50,7.25,10.00,桃李杏类,斤,2021-06-03
水蜜桃,10.00,12.00,14.00,桃李杏类,斤,2021-06-03
春雪,2.80,5.40,8.00,桃李杏类,斤,2021-06-03
黄油桃,4.00,6.00,8.00,桃李杏类,斤,2021-06-03
黄毛桃,6.00,8.00,10.00,桃李杏类,斤,2021-06-03
突围,2.50,3.00,3.50,桃李杏类,斤,2021-06-03
猕猴桃（徐香翠香）,2.50,3.00,3.50,桃李杏类,斤,2021-06-03
猕猴桃（海沃德）,2.00,2.25,2.50,桃李杏类,斤,2021-06-03
胭脂杏,3.00,3.50,4.00,桃李杏类,斤,2021-06-03
李子,8.00,9.00,10.00,桃李杏类,斤,2021-06-03
秦杏,3.00,3.50,4.00,桃李杏类,斤,2021-06-03
金太阳,1.20,1.60,2.00,桃李杏类,斤,2021-06-03
丰源红,2.00,2.50,3.00,桃李杏类,斤,2021-06-03
凯特杏、白杏,9.00,10.00,11.00,桃李杏类,斤,2021-06-03
无籽小号-大号,1.80,1.90,2.00,西瓜类,斤,2021-06-03
麒麟、甜蜜蜜,1.80,2.10,2.40,西瓜类,斤,2021-06-03
黑美人,1.60,1.80,2.00,西瓜类,斤,2021-06-03
特小风,2.00,2.25,2.50,西瓜类,斤,2021-06-03
L600吊秧瓜,2.00,2.40,2.80,西瓜类,斤,2021-06-03
甜王,1.00,1.20,1.40,西瓜类,斤,2021-06-03
蜜童,2.00,2.15,2.30,西瓜类,斤,2021-06-03
墨童西瓜,2.00,2.15,2.30,西瓜类,斤,2021-06-03
绿宝（p2）,1.80,1.90,2.00,西瓜类,斤,2021-06-03
国产香蕉,2.20,2.50,2.80,香蕉类,斤,2021-06-03
南美、菲律宾香蕉,3.00,3.25,3.50,香蕉类,斤,2021-06-03
泰国香蕉（帝王蕉）,8.00,8.50,9.00,香蕉类,斤,2021-06-03
晓蜜25号,1.80,2.00,2.20,甜瓜类,斤,2021-06-03
巨峰葡萄,5.00,6.50,8.00,葡萄类,斤,2021-06-03
红提葡萄,8.00,10.00,12.00,葡萄类,斤,2021-06-03
玫瑰香葡萄,7.00,8.00,9.00,葡萄类,斤,2021-06-03
克伦生,6.00,8.00,10.00,葡萄类,斤,2021-06-03
黑提葡萄、夏黑,6.00,8.00,10.00,葡萄类,斤,2021-06-03
蓝莓葡萄,8.00,9.00,10.00,葡萄类,斤,2021-06-03
乒乓球葡萄,8.00,9.00,10.00,葡萄类,斤,2021-06-03
维多利亚葡萄,4.00,5.00,6.00,葡萄类,斤,2021-06-03
郁金香,9.00,10.00,11.00,葡萄类,斤,2021-06-03
台农小芒果,2.50,3.25,4.00,芒果类,斤,2021-06-03
台农大芒果,3.00,4.00,5.00,芒果类,斤,2021-06-03
红金龙,4.00,5.00,6.00,芒果类,斤,2021-06-03
高乐密,2.50,3.75,5.00,芒果类,斤,2021-06-03
青皮芒果,2.50,3.25,4.00,芒果类,斤,2021-06-03
水仙芒果,3.50,4.50,5.50,芒果类,斤,2021-06-03
玉纹,4.00,5.50,7.00,芒果类,斤,2021-06-03
肯特\新世纪\澳芒,4.50,6.00,7.50,芒果类,斤,2021-06-03
妃子笑,4.00,5.00,6.00,荔枝类,斤,2021-06-03
荔枝王,9.00,11.00,13.00,荔枝类,斤,2021-06-03
桂味,4.00,5.50,7.00,荔枝类,斤,2021-06-03
红灯,9.00,11.00,13.00,樱桃类,斤,2021-06-03
水晶,10.00,14.00,18.00,樱桃类,斤,2021-06-03
佳红,60.00,100.00,140.00,樱桃类,斤,2021-06-03
美国红,10.00,10.50,11.00,樱桃类,斤,2021-06-03
美早,10.00,25.00,40.00,樱桃类,斤,2021-06-03
布鲁克斯,12.00,14.00,16.00,樱桃类,斤,2021-06-03
黑灯,8.00,10.00,12.00,樱桃类,斤,2021-06-03
先锋樱桃,8.00,11.50,15.00,樱桃类,斤,2021-06-03
沙蜜托,8.00,11.00,14.00,樱桃类,斤,2021-06-03
前臀尖（瘦）,9.50,10.25,11.00,猪肉类,斤,2021-06-03
前臀尖（肥）,9.00,9.25,9.50,猪肉类,斤,2021-06-03
后臀尖（瘦）,9.50,10.25,11.00,猪肉类,斤,2021-06-03
后臀尖（肥）,9.00,9.25,9.50,猪肉类,斤,2021-06-03
五花肉（瘦）,12.50,13.00,13.50,猪肉类,斤,2021-06-03
五花肉（肥）,11.00,11.50,12.00,猪肉类,斤,2021-06-03
纯通脊,12.00,12.50,13.00,猪肉类,斤,2021-06-03
通脊,9.00,10.00,11.00,猪肉类,斤,2021-06-03
纯瘦肉,11.00,11.50,12.00,猪肉类,斤,2021-06-03
前肘,11.00,11.50,12.00,猪肉类,斤,2021-06-03
后肘,8.00,9.00,10.00,猪肉类,斤,2021-06-03
牛后腿,34.00,34.50,35.00,牛肉类,斤,2021-06-03
牛柳（里脊）,37.00,37.50,38.00,牛肉类,斤,2021-06-03
精牛柳,41.00,42.00,43.00,牛肉类,斤,2021-06-03
牛腩,34.00,34.50,35.00,牛肉类,斤,2021-06-03
牛林,34.00,34.50,35.00,牛肉类,斤,2021-06-03
牛骨,4.50,4.75,5.00,牛肉类,斤,2021-06-03
牛板筋,34.00,34.50,35.00,牛肉类,斤,2021-06-03
牛尾,33.00,34.00,35.00,牛肉类,斤,2021-06-03
牛上脑,34.00,34.50,35.00,牛肉类,斤,2021-06-03
整羊,28.00,28.50,29.00,羊肉类,斤,2021-06-03
去骨羊前腿,40.00,40.00,40.00,羊肉类,斤,2021-06-03
去骨羊后腿,41.00,41.00,41.00,羊肉类,斤,2021-06-03
羊腰窝,39.00,39.00,39.00,羊肉类,斤,2021-06-03
羊肉片,40.00,41.00,42.00,羊肉类,斤,2021-06-03
羊腰子（挂油）,15.00,15.50,16.00,羊肉类,斤,2021-06-03
羊蝎子,16.00,16.50,17.00,羊肉类,斤,2021-06-03
羊蝎子（精品）,30.00,30.50,31.00,羊肉类,个,2021-06-03
羊排骨,30.00,30.00,30.00,羊肉类,斤,2021-06-03
羊尾巴油,9.00,9.00,9.00,羊肉类,斤,2021-06-03
羊小腿（羊棒）,24.00,24.50,25.00,羊肉类,斤,2021-06-03
耙耙柑、丑橘,2.00,2.50,3.00,柑橘类,斤,2021-06-01
鄂、湘、川脐橙,1.50,2.10,2.70,柑橘类,斤,2021-06-01
沃柑,3.50,4.00,4.50,柑橘类,斤,2021-06-01
金桔,5.00,6.00,7.00,柑橘类,斤,2021-06-01
伦晚,1.80,2.40,3.00,柑橘类,斤,2021-06-01
油桃,2.00,5.00,8.00,桃李杏类,斤,2021-06-01
蟠桃,4.50,7.25,10.00,桃李杏类,斤,2021-06-01
水蜜桃,10.00,12.00,14.00,桃李杏类,斤,2021-06-01
春雪,2.80,5.40,8.00,桃李杏类,斤,2021-06-01
黄油桃,4.00,6.00,8.00,桃李杏类,斤,2021-06-01
黄毛桃,10.00,11.00,12.00,桃李杏类,斤,2021-06-01
突围,3.00,3.75,4.50,桃李杏类,斤,2021-06-01
猕猴桃（徐香翠香）,2.50,3.00,3.50,桃李杏类,斤,2021-06-01
猕猴桃（海沃德）,2.00,2.25,2.50,桃李杏类,斤,2021-06-01
胭脂杏,3.00,3.50,4.00,桃李杏类,斤,2021-06-01
李子,8.00,10.00,12.00,桃李杏类,斤,2021-06-01
秦杏,3.00,3.50,4.00,桃李杏类,斤,2021-06-01
金太阳,1.50,2.00,2.50,桃李杏类,斤,2021-06-01
丰源红,2.00,2.50,3.00,桃李杏类,斤,2021-06-01
凯特杏、白杏,9.00,10.00,11.00,桃李杏类,斤,2021-06-01
巨峰葡萄,5.00,6.50,8.00,葡萄类,斤,2021-06-05
红提葡萄,8.00,10.00,12.00,葡萄类,斤,2021-06-05
玫瑰香葡萄,7.00,8.00,9.00,葡萄类,斤,2021-06-05
克伦生,6.00,8.00,10.00,葡萄类,斤,2021-06-05
黑提葡萄、夏黑,6.00,8.00,10.00,葡萄类,斤,2021-06-05
蓝莓葡萄,8.00,9.00,10.00,葡萄类,斤,2021-06-05
乒乓球葡萄,8.00,9.00,10.00,葡萄类,斤,2021-06-05
维多利亚葡萄,4.00,5.00,6.00,葡萄类,斤,2021-06-05
郁金香,9.00,10.00,11.00,葡萄类,斤,2021-06-05
台农小芒果,2.50,3.00,3.50,芒果类,斤,2021-06-05
台农大芒果,2.50,3.50,4.50,芒果类,斤,2021-06-05
红金龙,4.00,5.00,6.00,芒果类,斤,2021-06-05
高乐密,2.50,3.75,5.00,芒果类,斤,2021-06-05
青皮芒果,2.50,3.25,4.00,芒果类,斤,2021-06-05
水仙芒果,3.50,4.50,5.50,芒果类,斤,2021-06-05
玉纹,4.00,5.50,7.00,芒果类,斤,2021-06-05
肯特\新世纪\澳芒,4.50,6.00,7.50,芒果类,斤,2021-06-05
妃子笑,4.00,5.00,6.00,荔枝类,斤,2021-06-05
荔枝王,9.00,11.00,13.00,荔枝类,斤,2021-06-05
桂味,4.00,5.50,7.00,荔枝类,斤,2021-06-05
百香果,12.00,12.50,13.00,其他类,斤,2021-06-01
桑葚,3.50,4.00,4.50,其他类,斤,2021-06-01
白草莓（日本淡雪）,12.00,14.00,16.00,其他类,斤,2021-06-01
红颜九九草莓,7.00,8.00,9.00,其他类,斤,2021-06-01
杨梅,8.00,10.00,12.00,其他类,斤,2021-06-01
火龙果,3.00,4.50,6.00,其他类,斤,2021-06-01
木瓜,3.00,3.25,3.50,其他类,斤,2021-06-01
柿饼,6.00,7.00,8.00,其他类,斤,2021-06-01
柠檬,3.50,3.75,4.00,其他类,斤,2021-06-01
黑枣,5.00,5.50,6.00,其他类,斤,2021-06-01
山楂,4.00,5.00,6.00,其他类,斤,2021-06-01
姑娘果（灯笼果）,10.00,15.00,20.00,其他类,斤,2021-06-01
鸭梨,1.20,1.35,1.50,梨类,斤,2021-06-01
雪花梨,1.40,1.50,1.60,梨类,斤,2021-06-01
皇冠梨（标箱）,2.50,2.75,3.00,梨类,斤,2021-06-01
丰水梨,2.50,2.75,3.00,梨类,斤,2021-06-01
酥梨,1.50,1.65,1.80,梨类,斤,2021-06-01
库尔勒香梨,3.00,3.50,4.00,梨类,斤,2021-06-01
红香酥梨系列,1.50,1.75,2.00,梨类,斤,2021-06-01
红啤梨,3.00,3.25,3.50,梨类,斤,2021-06-01
箱鸡蛋,4.41,4.48,4.55,蛋类,斤,2021-06-03
散鸡蛋,4.70,4.70,4.70,蛋类,斤,2021-06-03
生鸭蛋,5.50,6.00,6.50,蛋类,斤,2021-06-03
熟鸭蛋,5.80,6.65,7.50,蛋类,斤,2021-06-03
松花蛋,6.00,7.00,8.00,蛋类,斤,2021-06-03
鹅蛋,12.00,12.50,13.00,蛋类,斤,2021-06-03
鹌鹑蛋,5.50,6.00,6.50,蛋类,斤,2021-06-03
柴鸡蛋,4.70,7.35,10.00,蛋类,斤,2021-06-03
乌鸡蛋,7.80,8.15,8.50,蛋类,斤,2021-06-03
鸵鸟蛋,100.00,110.00,120.00,蛋类,个,2021-06-03
鸽子蛋,2.50,2.55,2.60,蛋类,个,2021-06-03
北豆腐（屉）,1.60,1.60,1.60,豆制品,斤,2021-06-03
南豆腐（屉）,1.80,1.80,1.80,豆制品,斤,2021-06-03
白玉北豆腐（盒）,4.00,4.00,4.00,豆制品,盒,2021-06-03
香香北豆腐（盒）,3.00,3.00,3.00,豆制品,盒,2021-06-03
白玉南豆腐（盒）,5.50,5.50,5.50,豆制品,盒,2021-06-03
豆腐丝（散）,5.00,5.00,5.00,豆制品,斤,2021-06-03
精品豆腐丝（袋）,6.00,6.00,6.00,豆制品,袋,2021-06-03
豆腐皮（散）,5.50,5.50,5.50,豆制品,斤,2021-06-03
豆腐干（散）,4.50,4.50,4.50,豆制品,斤,2021-06-03
羊上脑,40.00,40.00,40.00,羊肉类,斤,2021-06-03
羊骨头,10.00,10.00,10.00,羊肉类,斤,2021-06-03
羊腩,30.00,30.00,30.00,羊肉类,斤,2021-06-03
羊里脊,40.00,40.00,40.00,羊肉类,斤,2021-06-03
淘汰鸡（干净膛）,11.00,11.00,11.00,禽肉类,斤,2021-06-03
淘汰鸡（净膛）,10.00,10.00,10.00,禽肉类,斤,2021-06-03
仔鸡（净膛）,7.00,7.00,7.00,禽肉类,斤,2021-06-03
肉鸡,6.50,6.50,6.50,禽肉类,斤,2021-06-03
鸡胸,7.50,7.50,7.50,禽肉类,斤,2021-06-03
鸡翅,10.00,10.50,11.00,禽肉类,斤,2021-06-03
鸡翅中,21.00,21.00,21.00,禽肉类,斤,2021-06-03
鸡边腿,7.00,7.00,7.00,禽肉类,斤,2021-06-03
鸡排腿,7.50,7.50,7.50,禽肉类,斤,2021-06-03
鸡琵琶腿,7.50,7.75,8.00,禽肉类,斤,2021-06-03
鸡爪,16.00,16.00,16.00,禽肉类,斤,2021-06-03
鸡头,2.00,2.25,2.50,禽肉类,斤,2021-06-03
鸡架子,2.00,2.25,2.50,禽肉类,斤,2021-06-03
鸡翅根,9.00,9.00,9.00,禽肉类,斤,2021-06-03
白条乌鸡（净膛）,13.00,13.00,13.00,禽肉类,斤,2021-06-03
箱鸡蛋,194.00,197.00,200.00,蛋类,斤,2021-06-03
耙耙柑、丑橘,2.00,2.50,3.00,柑橘类,斤,2021-06-09
鄂、湘、川脐橙,1.80,2.40,3.00,柑橘类,斤,2021-06-09
沃柑,3.50,4.00,4.50,柑橘类,斤,2021-06-09
夏橙,2.00,2.50,3.00,柑橘类,斤,2021-06-09
金桔,5.00,6.00,7.00,柑橘类,斤,2021-06-09
伦晚,1.80,2.40,3.00,柑橘类,斤,2021-06-09
油桃,2.50,4.25,6.00,桃李杏类,斤,2021-06-09
蟠桃,4.00,6.00,8.00,桃李杏类,斤,2021-06-09
水蜜桃,10.00,12.00,14.00,桃李杏类,斤,2021-06-09
春雪,2.80,5.40,8.00,桃李杏类,斤,2021-06-09
黄油桃,5.00,6.50,8.00,桃李杏类,斤,2021-06-09
黄毛桃,5.00,6.50,8.00,桃李杏类,斤,2021-06-09
突围,2.50,3.00,3.50,桃李杏类,斤,2021-06-09
猕猴桃（徐香翠香）,2.50,3.25,4.00,桃李杏类,斤,2021-06-09
猕猴桃（海沃德）,2.00,2.25,2.50,桃李杏类,斤,2021-06-09
胭脂杏,3.00,3.50,4.00,桃李杏类,斤,2021-06-09
李子,5.00,6.50,8.00,桃李杏类,斤,2021-06-09
秦杏,2.50,3.00,3.50,桃李杏类,斤,2021-06-09
金太阳,1.20,1.60,2.00,桃李杏类,斤,2021-06-09
凯特杏、白杏,9.00,10.00,11.00,桃李杏类,斤,2021-06-09
花蕾甜瓜,3.00,4.00,5.00,甜瓜类,斤,2021-06-01
久红瑞,2.00,2.15,2.30,甜瓜类,斤,2021-06-01
绿宝甜瓜,2.00,3.50,5.00,甜瓜类,斤,2021-06-01
博阳（系列）,2.20,3.10,4.00,甜瓜类,斤,2021-06-01
景甜,1.50,2.50,3.50,甜瓜类,斤,2021-06-01
富士（纸袋Φ70-84）,1.80,2.30,2.80,苹果类,斤,2021-06-01
富士（纸+膜袋）,1.50,1.75,2.00,苹果类,斤,2021-06-01
富士（纸袋Φ85以上）,2.50,3.00,3.50,苹果类,斤,2021-06-01
黄元帅,1.50,1.75,2.00,苹果类,斤,2021-06-01
花牛(Φ70-85),1.40,2.00,2.60,苹果类,斤,2021-06-01
新疆阿克苏（冰糖心）,3.00,3.50,4.00,苹果类,斤,2021-06-01
国光苹果,1.00,1.50,2.00,苹果类,斤,2021-06-01
辽宁寒富苹果,1.50,1.75,2.00,苹果类,斤,2021-06-01
巨峰葡萄,5.00,8.50,12.00,葡萄类,斤,2021-06-01
红提葡萄,8.00,10.00,12.00,葡萄类,斤,2021-06-01
玫瑰香葡萄,10.00,11.50,13.00,葡萄类,斤,2021-06-01
克伦生,6.00,8.00,10.00,葡萄类,斤,2021-06-01
黑提葡萄、夏黑,8.00,9.00,10.00,葡萄类,斤,2021-06-01
蓝莓葡萄,8.00,9.00,10.00,葡萄类,斤,2021-06-01
乒乓球葡萄,10.00,11.00,12.00,葡萄类,斤,2021-06-01
红薯,1.00,1.40,1.80,\冀新,斤,2021-06-02
红薯,2.00,2.10,2.20,西瓜红粤新,斤,2021-06-02
茭白,2.50,3.00,3.50,京\浙,斤,2021-06-02
凉薯,2.00,2.15,2.30,普通,斤,2021-06-02
荸荠,3.00,3.40,3.80,皖,斤,2021-06-02
芋头,2.00,2.15,2.30,\鲁,斤,2021-06-02
苇叶,3.40,3.45,3.50,普通,斤,2021-06-02
姜,3.00,4.00,5.00,姜头\整,斤,2021-06-02
大蒜,2.50,3.00,3.50,普通,斤,2021-06-02
新蒜,1.80,2.40,3.00,普通,斤,2021-06-02
蒜米,3.20,3.50,3.80,普通,斤,2021-06-02
大葱,1.50,1.75,2.00,冀\,斤,2021-06-02
小葱,1.00,1.15,1.30,普通,斤,2021-06-02
蒜苗,1.50,3.00,4.50,苏鲁,斤,2021-06-02
蒜黄,4.60,4.80,5.00,\冀,斤,2021-06-02
青蒜,2.40,2.60,2.80,冀,斤,2021-06-02
平菇,5.00,5.25,5.50,\小叶,斤,2021-06-02
香菇,3.00,4.00,5.00,普通,斤,2021-06-02
白玉菇,3.00,3.50,4.00,普通,斤,2021-06-02
口蘑,7.00,7.50,8.00,普通,斤,2021-06-02
杏鲍菇,2.00,2.50,3.00,普通,斤,2021-06-02
金针菇,1.50,2.00,2.50,普通,斤,2021-06-02
油菜,1.00,1.20,1.40,水菜,斤,2021-06-02
小白菜,1.00,1.25,1.50,水菜,斤,2021-06-02
油麦菜,0.80,1.10,1.40,水菜,斤,2021-06-02
奶白菜,2.00,2.50,3.00,水菜,斤,2021-06-02
散生菜,0.80,1.10,1.40,水菜,斤,2021-06-02
香葱,2.00,2.40,2.80,水菜,斤,2021-06-02
茼蒿,6.00,6.25,6.50,水菜,斤,2021-06-02
蒿子秆,2.00,2.25,2.50,水菜,斤,2021-06-02
水萝卜,1.50,1.75,2.00,水菜,斤,2021-06-02
樱桃萝卜,2.00,2.25,2.50,水菜,斤,2021-06-02
香芹,1.50,1.75,2.00,水菜,斤,2021-06-02
菠菜,3.00,3.25,3.50,水菜,斤,2021-06-02
苋菜,1.50,2.00,2.50,水菜,斤,2021-06-02
菊花菜,1.50,1.75,2.00,水菜,斤,2021-06-02
青蒜,2.00,2.25,2.50,水菜,斤,2021-06-02
盖菜,1.20,1.35,1.50,水菜,斤,2021-06-02
芥兰,1.50,1.75,2.00,水菜,斤,2021-06-02
菜心,2.00,2.25,2.50,水菜,斤,2021-06-02
螺丝椒,1.80,1.90,2.00,普通,斤,2021-06-02
柿子椒,1.40,1.60,1.80,\鲁新,斤,2021-06-02
线椒,2.00,2.25,2.50,\鲁琼新,斤,2021-06-02
杭椒,2.00,2.50,3.00,普通,斤,2021-06-02
小米椒,4.00,4.50,5.00,滇,斤,2021-06-02
彩椒,4.00,4.50,5.00,红\黄,斤,2021-06-02
白萝卜,0.30,0.35,0.40,\冀,斤,2021-06-02
心里美,2.00,2.25,2.50,冀/新,斤,2021-06-02
卞萝卜,0.50,0.60,0.70,冀,斤,2021-06-02
青萝卜,0.80,0.90,1.00,冀\鲁新,斤,2021-06-02
胡萝卜,0.70,0.80,0.90,冀/鲁新,斤,2021-06-02
胡萝卜（洗）,0.80,0.90,1.00,冀/闽箱,斤,2021-06-02
小水萝卜,0.90,1.00,1.10,普通,斤,2021-06-02
土豆,0.70,0.80,0.90,\冀,斤,2021-06-02
新土豆（黄心）,0.80,1.00,1.20,鲁,斤,2021-06-02
黄葱头,0.90,1.05,1.20,\蒙甘,斤,2021-06-02
红葱头,1.10,1.20,1.30,老/新,斤,2021-06-02
山药,1.80,2.25,2.70,脆\麻新,斤,2021-06-02
铁棍山药,5.00,5.50,6.00,普通,斤,2021-06-02
莲藕,3.00,4.00,5.00,\津,斤,2021-06-02
紫苏叶,3.50,3.75,4.00,水菜,斤,2021-06-03
豌豆苗,4.00,4.50,5.00,水菜,斤,2021-06-03
快菜,0.80,1.00,1.20,水菜,斤,2021-06-03
苦菊,1.50,1.75,2.00,水菜,斤,2021-06-03
穿心莲,1.50,2.00,2.50,水菜,斤,2021-06-03
木耳菜,2.00,2.25,2.50,水菜,斤,2021-06-03
椰青/个,6.00,6.25,6.50,其他类,斤,2021-06-03
箱装菠萝（上六下六）,1.20,1.40,1.60,其他类,斤,2021-06-03
百香果,12.00,12.50,13.00,其他类,斤,2021-06-03
桑葚,3.50,4.00,4.50,其他类,斤,2021-06-03
红颜九九草莓,7.00,8.00,9.00,其他类,斤,2021-06-03
杨梅,8.00,10.00,12.00,其他类,斤,2021-06-03
火龙果,3.00,4.50,6.00,其他类,斤,2021-06-03
木瓜,3.00,3.25,3.50,其他类,斤,2021-06-03
柠檬,3.50,3.75,4.00,其他类,斤,2021-06-03
黑枣,5.00,5.50,6.00,其他类,斤,2021-06-03
山楂,4.00,5.00,6.00,其他类,斤,2021-06-03
姑娘果（灯笼果）,10.00,15.00,20.00,其他类,斤,2021-06-03
鸭梨,1.20,1.35,1.50,梨类,斤,2021-06-03
雪花梨,1.40,1.50,1.60,梨类,斤,2021-06-03
富士（纸+膜袋）,1.50,1.75,2.00,苹果类,斤,2021-06-02
富士（纸袋Φ85以上）,2.50,3.00,3.50,苹果类,斤,2021-06-02
黄元帅,1.50,1.75,2.00,苹果类,斤,2021-06-02
花牛(Φ70-85),1.40,2.00,2.60,苹果类,斤,2021-06-02
新疆阿克苏（冰糖心）,3.00,3.50,4.00,苹果类,斤,2021-06-02
国光苹果,1.00,1.50,2.00,苹果类,斤,2021-06-02
辽宁寒富苹果,1.50,1.75,2.00,苹果类,斤,2021-06-02
巨峰葡萄,5.00,8.50,12.00,葡萄类,斤,2021-06-02
红提葡萄,8.00,10.00,12.00,葡萄类,斤,2021-06-02
玫瑰香葡萄,10.00,11.50,13.00,葡萄类,斤,2021-06-02
克伦生,6.00,8.00,10.00,葡萄类,斤,2021-06-02
黑提葡萄、夏黑,6.00,8.00,10.00,葡萄类,斤,2021-06-02
蓝莓葡萄,8.00,9.00,10.00,葡萄类,斤,2021-06-02
乒乓球葡萄,10.00,11.00,12.00,葡萄类,斤,2021-06-02
维多利亚葡萄,4.00,5.00,6.00,葡萄类,斤,2021-06-02
郁金香,9.00,10.00,11.00,葡萄类,斤,2021-06-02
台农小芒果,2.50,3.25,4.00,芒果类,斤,2021-06-02
台农大芒果,3.00,4.00,5.00,芒果类,斤,2021-06-02
红金龙,4.00,5.00,6.00,芒果类,斤,2021-06-02
高乐密,2.50,3.75,5.00,芒果类,斤,2021-06-02
香菇,3.00,4.00,5.00,普通,斤,2021-06-01
白玉菇,3.00,3.50,4.00,普通,斤,2021-06-01
口蘑,7.00,7.50,8.00,普通,斤,2021-06-01
